771263.226744	313830.207311	457433.019433
771260.407328	316910.738002	454349.669326
771258.372478	319742.843053	451515.529425
771264.089724	322155.388545	449108.701179
771280.537975	324072.909023	447207.628952
771297.459524	325588.585280	445708.874245
771308.650240	326886.386260	444422.263980
771314.936847	328137.081463	443177.855384
771318.051975	329469.736403	441848.315573
771318.542966	330979.593061	440338.949905
771312.643023	332732.085944	438580.557080
771194.441876	334582.802608	436611.639268
771465.075881	336201.645863	435263.430018
771475.521081	337901.973605	433573.547476
771478.105979	340258.900385	431219.205594
771478.711538	343281.599997	428197.111541
771476.183369	346923.014526	424553.168843
771461.961558	351044.122830	420417.838728
771413.913792	355208.728760	416205.185032
771484.637577	358783.544237	412701.093340
771518.939016	361737.886899	409781.052117
771532.217804	364386.586596	407145.631209
771544.455164	366846.814029	404697.641135
771551.392792	369217.622206	402333.770586
771158.346341	370887.174453	400271.171888
771231.684527	372016.830086	399214.854441
771236.616992	373532.725072	397703.891920
771239.947352	375553.426855	395686.520497
771242.814965	378077.155383	393165.659582
771245.569667	381078.012917	390167.556750
771248.435872	384506.719655	386741.716217
771251.684569	388288.013850	382963.670720
771216.171050	392246.414205	378969.756845
771668.685862	395406.861525	376261.824337
771676.426749	397942.365319	373734.061431
771682.499670	400650.474448	371032.025222
771687.532135	403556.034098	368131.498037
771691.002595	406692.486843	364998.515752
771692.282077	410083.624029	361608.658048
771687.697835	413714.069750	357973.628085
771652.658175	417419.238576	354233.419599
771619.398655	420610.642689	351008.755966
771710.705518	423096.518353	348614.187165
771730.573108	425463.086773	346267.486335
771734.927331	428069.909804	343665.017527
771735.443976	430978.671315	340756.772661
771733.555853	434171.283548	337562.272305
771728.010803	437580.995034	334147.015769
771716.484773	441074.375566	330642.109207
771707.678510	444433.942853	327273.735658
771724.040971	447474.302636	324249.738336
771741.329999	450204.368761	321536.961238
771738.331466	452711.929075	319026.402391
771718.393537	454942.342640	316776.050897
771744.086985	456863.693461	314880.393524
771753.300032	458626.271126	313127.028905
771753.004195	460358.627194	311394.377002
771749.437816	462062.230177	309687.207639
771744.496001	463689.901100	308054.594901
771740.885279	465177.096990	306563.788289
771743.926134	466482.710847	305261.215288
771753.656884	467650.192609	304103.464275
771763.628710	468810.455648	302953.173062
771771.185900	470111.723726	301659.462174
771776.771863	471665.426012	300111.345850
771781.068878	473534.393209	298246.675668
771784.215787	475734.661334	296049.554453
771787.266825	478240.105596	293547.161229
771793.510634	481006.542119	290786.968514
771800.818411	483999.933556	287800.884856
771781.658397	487126.806966	284654.851431
771949.242069	489854.688375	282094.553695
771955.695804	492110.191401	279845.504403
771955.495543	494177.231723	277778.263819
771950.859728	495923.600976	276027.258752
771944.219636	497192.004511	274752.215125
771944.670951	497877.671036	274066.999916
771953.875878	498020.002474	273933.873404
771962.534700	497782.347681	274180.187019
771968.715991	497344.585364	274624.130627
771974.108539	496848.989107	275125.119432
771979.727890	496402.139101	275577.588790
771985.712939	496079.443776	275906.269162
771991.393643	495914.809360	276076.584283
771993.721943	495862.353769	276131.368174
771998.877338	495759.349576	276239.527762
772019.091213	495529.590677	276489.500536
772028.687445	495318.727656	276709.959789
772032.658858	495272.088727	276760.570131
772035.622570	495457.415417	276578.207153
772038.686857	495912.798301	276125.888556
772041.454591	496667.416922	275374.037669
772043.313906	497739.530387	274303.783519
772043.901293	499127.507314	272916.393979
772042.894995	500801.886393	271241.008602
772039.515690	502698.445015	269341.070675
772031.736787	504708.841248	267322.895538
772017.736032	506670.624181	265347.111851
772007.398891	508396.275343	263611.123548
772009.843650	509762.155404	262247.688247
772023.090744	510770.580512	261252.510231
772026.548553	511536.006029	260490.542524
771898.527723	511687.035693	260211.492030
771912.080924	511100.059878	260812.021046
771923.038989	510128.041833	261794.997157
771962.878543	508733.892464	263228.986079
771999.362644	507142.285187	264857.077457
772020.876964	505675.040873	266345.836092
772032.565403	504563.880148	267468.685256
772039.155497	503943.118688	268096.036809
772043.102778	503887.012136	268156.090642
772045.582392	504434.188350	267611.394042
772047.113975	505599.913078	266447.200896
772047.548891	507381.499221	264666.049670
772036.405842	509742.495080	262293.910762
772131.356707	512378.440080	259752.916627
772135.360396	515265.085899	256870.274498
772136.403373	518658.342220	253478.061153
772136.892307	522509.477373	249627.414934
772136.516453	526748.857075	245387.659378
772132.513004	531274.147128	240858.365876
772096.158849	535842.828925	236253.329924
771775.476250	538891.117735	232884.358515
772097.133614	539111.577766	232985.555848
772137.045165	537963.238146	234173.807019
772134.750776	536518.069628	235616.681148
772137.302575	534806.625589	237330.676985
772153.469163	532809.145376	239344.323787
772168.067923	530633.277083	241534.790841
772176.488076	528434.005575	243742.482500
772179.621186	526332.187537	245847.433649
772141.071137	524346.480567	247794.590570
772342.947067	521833.363628	250509.583439
772354.091535	518888.477572	253465.613963
772333.290383	516271.836551	256061.453832
772220.759144	512833.184390	259387.574754
772260.299406	508654.558655	263605.740751
772264.714730	505083.876375	267180.838355
772268.997443	502225.721531	270043.275912
772273.010724	500110.705567	272162.305158
772275.541731	498750.236039	273525.305692
772275.170065	498110.230910	274164.939155
772282.094842	498047.006914	274235.087928
772259.527013	498330.427920	273929.099094
772163.695685	497897.766831	274265.928854
772260.344162	496437.382309	275822.961853
772240.689715	494804.463356	277436.226360
772254.965420	493116.507081	279138.458339
772284.148074	491559.652463	280724.495612
772297.413746	490449.817042	281847.596704
772301.917595	489919.393670	282382.523925
772303.492145	489865.395884	282438.096261
772311.146979	490060.040181	282251.106797
772285.738629	490215.017695	282070.720934
771647.867237	488389.508627	283258.358610
771708.385083	484691.417357	287016.967725
771723.424612	481143.808338	290579.616273
771728.012708	478042.502131	293685.510576
771729.691833	475489.518496	296240.173337
771730.348678	473526.543716	298203.804962
771730.448065	472168.395247	299562.052818
771729.736494	471411.995916	300317.740579
771713.957555	471220.128927	300493.828628
772221.729479	470562.205093	301659.524386
772221.615791	469313.645083	302907.970708
772223.269881	468431.889729	303791.380151
772225.469139	467900.261290	304325.207849
772226.272411	467704.495700	304521.776711
772225.166673	467811.512188	304413.654486
772220.711670	468154.410249	304066.301420
772207.469626	468602.775936	303604.693690
772168.960727	468869.505901	303299.454826
772095.901635	468335.320268	303760.581367
772059.122936	465967.652618	306091.470319
772182.728128	461782.870270	310399.857859
772213.849831	456887.173902	315326.675929
772237.042929	451893.403999	320343.638930
772256.911780	447124.010700	325132.901080
772270.773302	442821.120497	329449.652805
772279.550921	439138.498276	333141.052645
772284.777480	436145.281969	336139.495512
772287.143313	433838.227237	338448.916076
772286.493199	432144.041722	340142.451477
772283.061607	430912.684544	341370.377062
772281.120478	429927.364067	342353.756410
772286.713906	428973.277278	343313.436628
772199.300401	427775.307135	344423.993266
772726.557272	425314.130247	347412.427025
772731.289989	421507.045876	351224.244113
772786.928194	417121.584450	355665.343744
772807.813255	412481.139461	360326.673795
772806.584735	407888.384363	364918.200373
772792.392348	403418.745501	369373.646847
772790.310064	399046.976039	373743.334025
773187.658664	394049.293701	379138.364963
773204.164952	388778.827950	384425.337002
773212.730595	384258.843306	388953.887289
773217.817233	380619.298128	392598.519105
773221.477826	377917.494469	395303.983357
